,버스정류장ARS번호,역명,00시~06시승하차총승객수,06시~11시승하차총승객수,11시~14시승하차총승객수,14시~17시승하차총승객수,17시~21시승하차총승객수,21시~24시승하차총승객수
11818,36047,탄현마을6.7단지(00006),50,441,304,386,428,219
11819,36051,황룡초교(00005),0,293,88,103,45,28
11820,36617,탄현마을5.6단지(00004),164,468,420,641,909,557
11821,36033,일산동중학교(00003),109,343,358,622,883,368
11822,36057,탄현2단지.삼익아파트(00091),77,372,269,542,856,342
11823,36076,명문자동차학원(00007),93,259,218,272,496,113
11824,36071,중산중학교.중산마을5단지(00108),38,157,137,165,422,208
11825,36625,중산마을11단지.현대아파트.삼성(00107),43,153,96,163,284,181
11826,36122,중산마을10단지.동신아파트(00106),106,113,149,251,658,384
11827,36121,쌍용아파트.중산마을입구(00105),73,106,110,183,492,275
11828,36190,백석고등학교(00107),372,2917,1090,1206,1575,758
11829,36231,금계초등학교.이마트(00018),424,2403,1134,2319,2299,959
11830,36661,흰돌마을.서안아파트(00022),275,1481,474,616,1274,531
11831,36666,백석동.요진와이시티(00018),1502,8331,4519,6103,9564,4861
11832,36226,백신중학교.이마트(00015),330,2445,1033,1379,1559,701
11833,36199,백석초등학교(00081),454,1718,748,1239,1857,921
11834,36212,마두1동주민센터(00013),227,2120,1204,1561,2398,1334
11835,36099,산들대림아파트.롯데마트(00020),382,4106,2234,1975,2551,868
11836,36120,중산마을입구.쌍용아파트.실로암(00014),37,477,221,176,116,57
11837,36118,중산마을10단지.동신아파트(00013),38,723,234,181,198,94
11838,36115,삼성아파트.중산마을8단지(00012),23,615,178,169,101,35
11839,36624,중산6단지.중산초교.중산중학교(00011),75,744,270,199,204,43
11840,36108,한뫼도서관.명문자동차학원(00008),66,567,277,288,357,220
11841,36032,탄현2단지.삼익아파트(00014),146,1201,654,606,676,163
11842,36058,상탄초교(00116),74,744,455,410,439,98
11843,36044,건영아파트(00115),49,1102,488,471,527,131
11844,36050,황룡초교(00114),17,36,53,31,139,43
11845,36026,탄현마을6.7단지(00113),131,931,358,335,556,158
11846,36048,홀트학교(00112),43,324,254,379,500,220
11847,36699,주엽역(중)(00097),614,1402,1006,1398,2343,995
11848,36688,강선마을(중)(00113),911,1356,1021,1430,2414,1192
11849,36694,일산동구청(중)(00083),2855,8090,6790,9160,14473,7431
11850,36687,강선마을(중)(00025),1073,2703,1118,1249,1761,815
11851,36281,대화역(00100),1484,2647,1215,1847,4940,2870
11852,36279,대진고등학교(00091),94,1410,237,361,570,306
11853,36268,성저공원.대화동주민센터(00090),93,693,366,505,882,408
11854,36130,동부한신아파트(00089),154,639,371,659,1123,590
11855,36124,후곡한양아파트(00088),223,1392,656,1346,2616,946
11856,36127,일산3동주민센터(00087),293,1160,523,1053,1816,720
11857,36145,밤가시마을(00086),378,846,732,1164,1886,859
11858,36137,초가집.저동고교(00085),267,763,429,731,1057,374
11859,36207,국립암센터(00084),281,2038,1085,1873,2236,856
11860,36213,정발고등학교(00083),263,1286,685,1099,1385,647
11861,36211,마두1동주민센터(00082),384,1439,905,1722,2926,1341
11862,36181,백송마을8.9단지(00106),195,559,293,383,732,448
11863,36184,백석1동주민센터(00105),117,1464,364,524,1298,543
11864,36660,흰돌5단지.서안아파트(00058),214,1298,434,571,1729,823
11865,36085,북일산전화국.일산2동주민센터(00097),157,1827,1199,1657,2196,1062
11866,36107,일산복음병원.일산하이병원(00104),211,2414,1457,2001,2824,1148
11867,36141,약산마을.애니골입구(00101),135,1732,844,981,2091,848
11868,36140,부대앞(00100),151,1438,600,771,1710,937
11869,36612,일산자이센트리지.일산자이3차.은행마을3단지(00091),508,2326,1074,1678,3225,1744
11870,36614,식사3거리.식사공단(00089),119,620,333,492,1435,574
11871,36616,식사오거리(00096),61,576,297,367,644,256
11872,36615,식사오거리(00023),99,419,311,446,521,81
11873,36611,은행마을3단지.일산자이센트리지.일산자이3차(00021),567,4004,1456,1116,1295,458
11874,36609,동국대병원사거리(00020),535,6053,3159,3070,4061,1407
11875,36143,부대앞(00019),289,2483,959,890,1280,482
11876,36142,약산마을.애니골입구(00018),148,1996,906,776,1120,262
11877,36104,일산복음병원.일산하이병원(00015),377,4983,2321,2275,2919,1011
11878,36094,북일산전화국.일산2동주민센터(00013),503,2590,1366,1411,1633,381
11879,36091,일산시장(00011),318,2856,2353,2130,1814,287
11880,36234,발산중학교(00023),226,2405,1208,1261,1257,328
11881,36123,일산정보산업고교(00022),236,2945,1384,1427,1982,484
11882,36293,청석궁.성석동감내(00002),207,800,314,320,608,93
11883,36138,일산정보산업고교(00082),346,1234,654,1147,2077,1054
11884,36245,발산중학교(00081),346,1229,868,1208,2278,1389
11885,36705,송포백송(00074),347,404,253,471,1363,693
11886,36339,덕이동행정복지센터사거리(00119),56,130,32,38,101,70
11887,36340,덕이동행정복지센터사거리(00010),8,51,27,18,87,11
11888,36704,백송고등학교.백송마을(00006),30,137,33,31,39,17
11889,36702,만자고개(00005),244,2689,617,577,810,199
11890,36343,송산3통(00121),45,67,25,38,92,60
11891,36341,덕이초등학교(00120),20,133,14,38,66,46
11892,36552,대우동양아파트(00101),26,295,34,109,204,58
11893,36607,탄현큰마을.쌍용아파트(00106),56,523,338,478,596,234
11894,36024,탄현큰마을.동성아파트(00098),311,1881,1285,1976,3106,1559
11895,36046,탄현2지구.풍림아파트(00090),184,571,419,719,1208,654
11896,36029,탄현동문아파트(00093),252,502,372,644,1229,916
11897,36028,탄현서광아파트(00016),234,2321,1414,1535,2199,826
11898,36030,동문아파트(00091),384,1071,488,920,1637,1042
11899,36082,일산시장(00090),337,1509,1949,2563,3529,1591
11900,36070,현대홈타운(00089),193,1007,1100,1729,1858,728
11901,36246,강선초등학교(00114),181,360,196,272,439,298
11902,36238,강선초등학교(00024),130,852,323,416,339,182
11903,36618,현대홈타운(00019),192,1575,1001,1092,1063,319
11904,36072,일산시장(00003),400,4242,3135,2991,3056,637
11905,36049,동문태영아파트(00002),360,3313,1494,1665,1618,436
11906,36045,일신삼익아파트(00088),474,1098,1081,1812,3116,1811
11907,36055,탄현효성주은아파트(00015),637,2756,1317,1215,1187,237
11908,36025,탄현큰마을.동성아파트(00005),296,4090,1892,1609,1840,373
11909,36606,탄현큰마을.쌍용아파트(00004),50,789,316,377,444,130
11910,36302,상감천마을(00106),40,458,198,246,360,154
11911,36640,부대앞(00105),11,180,69,77,102,60
11912,36111,해태쇼핑.중산사거리(00109),61,301,215,313,717,354
11913,36133,신일중학교.밤가시마을(00083),228,684,419,704,1197,675
11914,36627,동아아파트.강촌마을1단지(00109),135,272,263,303,503,315
11915,36200,강촌한신아파트(00108),97,160,220,255,355,234
11916,36716,백석역.고양종합터미널(00021),1143,2120,1194,1303,1842,1090
11917,36197,강촌한신아파트(00030),138,233,198,256,278,197
11918,36220,우방아파트.강촌마을8단지(00029),119,567,240,262,385,188
11919,36132,신일중학교(00021),124,1840,799,811,976,324
11920,36623,해태쇼핑.중산사거리(00010),40,676,324,292,472,95
11921,20295,부대앞.고양실업고교(00004),24,128,35,58,90,9
11922,36294,상감천마을(00003),62,345,153,130,480,47
11923,36273,장성중학교(00118),266,520,202,498,663,442
11924,36259,연세프라자(00117),375,666,311,426,844,592
11925,36249,문촌마을.라이프아파트(00116),344,444,325,531,1027,701
11926,36160,백석동우체국(00091),227,1416,734,801,1292,678
11927,36158,백석7블록(00060),228,1041,571,742,1631,888
11928,36168,일산병원(00089),115,2131,1092,1038,837,412
11929,35282,화훼단지(00087),10,62,46,63,81,19
11930,36148,일산병원(00013),92,1330,1145,1871,1382,585
11931,20349,백석8블록(00020),207,1197,543,669,959,404
11932,36174,법원공무원교육청(00011),393,2455,1092,1054,1400,604
11933,36214,정발고등학교(00012),195,1477,638,789,988,349
11934,36695,일산동구청(중)(00027),2537,12364,8266,9950,14045,5101
11935,36700,주엽역(중)(00013),733,1852,1190,1431,2031,969
11936,36691,문촌마을(중)(00014),379,1656,652,615,904,342
11937,36693,일산서구청.백병원(중)(00003),178,1151,571,639,843,331
11938,36601,대화역(00012),1661,7679,2468,2714,3482,1237
11939,36683,백석역(중)(00017),705,4479,2663,2965,3935,1826
11940,36686,마두역(중)(00026),1290,7656,4771,5770,6722,2659
11941,36626,강촌마을8단지(00110),120,188,176,210,247,84
11942,36186,강촌마을8단지(00028),70,210,141,122,160,75
11943,36685,마두역(중)(00078),1410,7995,5762,7011,9875,4531
11944,36682,안산공원(00076),1537,4200,2426,3576,6166,3118
11945,36667,백석동.요진와이시티(00076),2398,10144,5883,6922,12156,5911
11946,35283,화훼단지(00015),4,117,72,67,53,4
11947,36342,덕이초등학교(00009),2,111,35,239,126,14
11948,36330,송산3통(00008),15,112,15,24,28,19
11949,36232,유화프라자(00115),272,458,308,472,843,573
11950,36247,유화프라자(00023),234,636,359,530,658,292
11951,36018,신원아파트앞(00101),45,422,229,414,666,202
11952,36034,일산중고교(00100),47,504,433,595,877,374
11953,36090,일산시장(00099),72,1905,1743,2126,2031,679
11954,36095,일산터미널(00098),34,756,537,687,827,233
11955,36550,산들마을5단지(00099),24,303,131,193,273,81
11956,36089,일산터미널(00012),112,786,375,449,388,81
11957,36035,한뫼초교.일산중고교(00010),144,1496,616,720,566,169
11958,36019,신원아파트(00009),50,855,248,360,346,41
11959,36175,백석역.고양종합터미널(00103),977,2253,1201,1515,3360,1938
11960,36109,중산1단지(00103),60,330,92,107,157,108
11961,36103,중산1단지(00006),40,214,111,197,392,41
11962,36696,호수마을(중)(00027),84,1192,718,695,919,340
11963,36684,흰돌마을(중)(00077),118,1452,850,863,1377,470
11964,36701,알미공원(중)(00016),697,3955,1505,1645,2826,1234
11965,36106,안곡중고교(00017),237,3842,1277,1229,1633,403
11966,36105,안곡중고교(00095),242,1537,982,2054,3187,1263
11967,36112,하늘마을2.6단지(00103),120,1238,654,785,1482,555
11968,36102,하늘마을2.6단지(00016),130,2823,636,603,708,160
11969,36100,산들마을입구(00098),771,2179,1487,2455,3701,2052
11970,36113,중산마을1.2단지(00110),22,66,49,78,253,113
11971,36061,탄현동문아파트(00010),140,2224,891,1136,1338,197
11972,36060,탄현동문아파트(00095),175,865,344,610,818,416
11973,36150,어린이교통공원(00014),6,247,180,435,305,129
11974,36149,어린이교통공원(00088),61,1041,490,365,417,132
11975,36349,가좌동종점(00001),118,345,112,137,264,54
11976,36658,덕이상가(00007),113,1000,334,260,279,60
11977,36638,농수산물도매시장후문(00072),80,237,110,228,471,348
11978,36637,농수산물도매시장후문(00008),2,52,19,16,19,4
11979,36351,대화동종점(00109),449,290,275,392,827,424
11980,36020,탄현역(00102),152,756,505,798,1282,558
11981,36021,탄현역(00008),394,1047,520,611,686,346
11982,36022,진로아파트.경남아너스빌(00001),66,701,689,806,1242,400
11983,36187,진로아파트.경남아너스빌(00118),141,927,536,536,726,238
11984,36052,부영아파트(00117),14,39,52,53,100,41
11985,36053,경남아파트(00002),0,45,11,26,21,6
11986,36114,중산마을1.2단지(00009),21,432,111,101,106,51
11987,36299,설문동(00001),4,145,32,34,300,12
11988,36298,설문동(00108),35,400,92,43,56,27
11989,36734,고양예고입구(00073),341,1443,312,504,1504,966
11990,36735,고양예고입구(00007),94,854,544,1533,1403,416
11991,20718,고양실업고등학교(00005),12,192,134,153,216,20
11992,20717,고양실업고등학교(00104),34,207,108,135,193,97
11993,36608,동국대병원사거리(00092),641,4486,2435,3911,4805,2194
11994,36602,일산서부경찰서(00009),38,345,129,139,135,32
11995,36603,일산서부경찰서(00071),7,36,13,23,13,19
11996,36027,일산두산위브더제니스(00006),63,984,458,471,564,101
11997,36023,탄현마을3.5단지(00104),24,453,282,477,621,267
11998,36350,동해운수(00001),216,787,174,191,216,34
11999,37029,남태령고개(00036),61,1000,240,236,441,64
12000,37028,남태령고개(00092),84,758,265,391,1006,437
12001,37009,수자원공사.센트레빌아스테리움(00083),797,4161,2320,4136,6556,3038
12002,37006,정부과천청사역3번출구(00095),799,10420,2859,5399,9010,4242
12003,37002,정부과천청사역11번출구.KT과천지사(00089),1800,9491,7468,12443,18152,9062
12004,37004,경기과천교육도서관.과천역7출구(00093),923,4530,3107,5566,7179,3338
12005,37003,과천10단지(00092),1322,3928,2614,3898,6619,3851
12006,37001,관문체육공원.과천성당(00091),945,4538,2935,5194,8463,3966
12007,37033,과천동주민센터(00061),581,4510,1771,2437,4502,2306
12008,37025,양지마을.환경사업소(00090),76,874,815,1448,2062,480
12009,37502,선바위역2번출구(00076),481,23070,9809,11145,18435,4738
12010,37504,안골(00075),58,2494,1189,1423,2693,571
12011,37035,주암동(00077),53,1216,527,623,543,299
12012,37024,주암동(00052),264,2973,1072,902,1464,561
12013,37503,안골(00051),120,1585,634,899,1809,727
12014,37500,선바위역1번출구(00046),1015,40499,12764,16641,33954,12229
12015,37026,한내마을.환경사업소(00045),292,3322,1227,1146,1648,668
12016,37034,과천동주민센터(00045),357,4155,2220,2766,3915,1131
12017,37005,관문체육공원.과천성당(00044),573,8294,3514,3859,4433,1600
12018,37019,과천8.9단지(00047),1043,10824,4414,3719,5097,2242
12019,37016,경기과천교육도서관.과천역6출구(00046),465,6478,2574,2592,2677,943
12020,37017,과천중앙공원.KT과천지사(00041),1122,10094,6310,7022,11120,4734
12021,37018,정부과천청사역2번출구(00030),2039,16429,6958,7359,10844,2361
12022,37010,과천위버필드.래미안슈르(00043),876,10171,3304,3398,3949,1265
12023,37008,찬우물(00037),272,3963,1091,1690,2127,378
12024,37013,과천푸르지오라비엔오(00026),1641,14349,3478,5130,8366,1827
12025,37014,과천지식정보타운(00093),561,8698,2237,6999,10335,3277
12026,37012,찬우물(00068),415,5035,1468,3938,6019,2445
12027,37037,정보과학도서관(00038),476,7333,2739,2629,3635,1127
12028,37501,잔디마을(00026),0,4983,2002,2508,3780,1530
12029,21072,린파밀리에(00099),308,2085,1025,2475,4244,1245
12030,21082,린파밀리에(00035),872,7205,1297,1499,2502,836
12031,39080,구리차고지(00001),9,65,35,51,60,17
12032,39088,구리차고지(00116),1,0,13,13,13,4
12033,39044,수택고교.SK신일.우남아파트(00114),18,385,52,68,102,31
12034,39051,수택고교.SK신일.우남아파트(00002),56,208,68,132,198,44
12035,39053,태영데시앙(00003),137,790,273,319,615,197
12036,39063,대림한숲아파트(00011),237,1374,375,346,453,175
12037,39049,새마을금고.구리시장입구(00021),834,1689,1271,1294,1813,700
12038,39040,수택동농협(구축협)(00019),295,965,515,550,703,256
12039,39071,수택1동주민센터(00018),192,337,183,189,283,47
12040,39046,검배사거리(00017),230,1290,561,533,776,193
12041,39064,구리여중고(00113),240,1461,615,792,1271,468
12042,39054,동명빌라(00112),11,106,38,50,96,48
12043,39085,벌말삼거리.상록아파트(00111),33,246,127,179,207,95
12044,39087,삼성.e편한세상아파트(00110),156,342,132,183,325,135
12045,39060,장자호수공원(00109),146,426,300,424,665,293
12046,39056,한성3차.장자호수공원.구리고교(00009),18,186,69,105,114,52
12047,39086,삼성.e편한세상아파트(00007),57,697,274,259,275,86
12048,39081,벌말삼거리.상록아파트(00006),35,144,123,228,368,176
12049,39083,동명빌라(00005),23,262,62,46,57,37
12050,39066,구리여중고교(00004),119,651,166,505,429,191
12051,39047,검배사거리(00100),247,417,266,368,746,340
12052,39070,수택1동주민센타.행복한외과(00099),172,375,291,374,701,370
12053,39039,수택동농협(구축협)(00098),159,438,269,421,657,268
