,index,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
625,625,2022,3,발달상권,2120177,신논현역 1번,CS100003,일식음식점,155183099,126206209.0,28976890.0,17995312.0,26716379.0,25186608.0,26531986.0,29775924.0,28976890.0,0.0,0.0,0.0,94716121.0,5736645.0,54730333.0,0.0,92954152.0,45073646.0,1871240.0,47539037.0,50605412.0,22256820.0,12053785.0,3701502.0,5
626,626,2022,3,발달상권,2120175,남부터미널역,CS100003,일식음식점,962984085,857637938.0,105346147.0,116422397.0,177058000.0,210144793.0,179837110.0,174175638.0,96556923.0,8789224.0,10735232.0,827446.0,346533822.0,28024661.0,389209601.0,187653323.0,373283098.0,211750802.0,1860703.0,78694824.0,153366721.0,127242079.0,136160479.0,87709094.0,14
627,627,2022,3,발달상권,2120173,교대역(법원.검찰청),CS100003,일식음식점,4258830564,3583310121.0,675520443.0,486968764.0,704656925.0,781962606.0,715581153.0,894140673.0,469083609.0,206436834.0,50457971.0,3462588.0,1333043285.0,325001150.0,1544344220.0,1002521350.0,1720165917.0,948642845.0,10367939.0,378274748.0,695808154.0,532007857.0,544603378.0,507746696.0,45
628,628,2022,3,발달상권,2120172,교대입구교차로,CS100003,일식음식점,265633761,207087380.0,58546381.0,28540461.0,38731829.0,48853138.0,39563542.0,51398410.0,30558681.0,27987700.0,20270901.0,13824165.0,91679256.0,23409424.0,92334855.0,24115160.0,110005209.0,45771818.0,347082.0,28377203.0,49070387.0,31147435.0,33750554.0,13084365.0,7
629,629,2022,3,발달상권,2120171,서초3동사거리,CS100003,일식음식점,662228601,549996753.0,112231848.0,93745698.0,103380702.0,127239569.0,111478326.0,114152458.0,94952022.0,17279826.0,8593082.0,226894.0,215930591.0,24477855.0,356258326.0,56741853.0,253201432.0,261700666.0,12523396.0,96770641.0,123559372.0,121974477.0,116663436.0,43410776.0,7
630,630,2022,3,발달상권,2120170,삼호가든사거리,CS100003,일식음식점,211816813,117485715.0,40972707.0,21129721.0,42335381.0,16841507.0,14845066.0,22334040.0,6016021.0,34956686.0,0.0,143004.0,84724096.0,10411982.0,28222654.0,53358391.0,53033474.0,16632114.0,536266.0,5714961.0,14492084.0,22043464.0,17011279.0,9867535.0,6
631,631,2022,3,발달상권,2120169,서초역,CS100003,일식음식점,1575268511,1331667703.0,243600808.0,241776427.0,267119450.0,280700762.0,266273165.0,275797899.0,122088942.0,121511866.0,19671160.0,3627288.0,834256400.0,66360416.0,457108567.0,194244680.0,631909774.0,308385870.0,5450126.0,171664205.0,255206099.0,225805632.0,187610927.0,94558651.0,22
632,632,2022,3,발달상권,2120167,고속터미널(고속터미널역),CS100003,일식음식점,2462587272,1606584236.0,855935605.0,313785797.0,289847370.0,322210902.0,323099913.0,357640254.0,400141504.0,455794101.0,0.0,67431.0,770023729.0,680298898.0,1005880273.0,6316941.0,976629898.0,1312263354.0,14887427.0,589575682.0,586767987.0,501664610.0,393052477.0,202945068.0,9
633,633,2022,3,발달상권,2120166,방배역,CS100003,일식음식점,277431314,262558110.0,14873204.0,41165875.0,44984610.0,57332916.0,59263130.0,59811579.0,14771584.0,101620.0,286868.0,333722.0,141390419.0,16225775.0,77268709.0,41925821.0,124504353.0,82046752.0,7267588.0,57994852.0,63891625.0,35611999.0,33754026.0,8031013.0,9
634,634,2022,3,발달상권,2120165,서래마을카페거리(서래마을),CS100003,일식음식점,696891935,555176003.0,141715932.0,79085299.0,94532894.0,95931279.0,137634332.0,147992199.0,85627019.0,56088913.0,0.0,0.0,234524289.0,63804165.0,260399609.0,138163872.0,292479692.0,253003697.0,18408462.0,104963103.0,124877986.0,157823588.0,107157973.0,32252281.0,10
635,635,2022,3,발달상권,2120164,내방역,CS100003,일식음식점,213945858,199527810.0,14310406.0,39521844.0,45623613.0,29847790.0,41651262.0,42883301.0,14020257.0,290149.0,0.0,106.0,89272517.0,15825934.0,68289298.0,40450361.0,92975391.0,38885336.0,107642.0,5597869.0,24911088.0,37671678.0,28824229.0,34855863.0,9
636,636,2022,3,발달상권,2120162,방배동카페골목,CS100003,일식음식점,526577407,399207425.0,127369982.0,68478784.0,73679495.0,71822169.0,77677518.0,107549459.0,86312635.0,41057347.0,23931184.0,922690.0,116193932.0,17844176.0,222973811.0,144711614.0,267849652.0,150930083.0,3551700.0,52304563.0,134004045.0,90297074.0,90522500.0,48099854.0,10
637,637,2022,3,발달상권,2120161,방배동가구거리(사당동가구거리),CS100003,일식음식점,34034171,28654281.0,5379890.0,7259007.0,5628467.0,3628023.0,5409482.0,6729302.0,5379890.0,0.0,0.0,0.0,0.0,0.0,16568761.0,17465410.0,18066135.0,10209364.0,0.0,4746614.0,11469998.0,5806020.0,3246281.0,3006584.0,*
638,638,2022,3,발달상권,2120160,사당역(사당),CS100003,일식음식점,3330271827,2440698237.0,888762678.0,365917773.0,412679227.0,450509439.0,522857198.0,688734600.0,562362706.0,326399972.0,365762853.0,810912.0,208786438.0,135069819.0,1244848124.0,1374993681.0,1914953231.0,878716431.0,3545201.0,800276823.0,918798480.0,409142174.0,321467835.0,340439156.0,33
639,639,2022,3,발달상권,2120159,서울대입구역,CS100003,일식음식점,2263218375,1624902645.0,638315730.0,263368936.0,283673871.0,277384581.0,347351328.0,453123929.0,365897173.0,272418557.0,36778743.0,132498.0,472342785.0,214488314.0,971313275.0,568162760.0,1138481525.0,648893493.0,28381286.0,584574101.0,515197677.0,260671009.0,269499752.0,129051198.0,23
640,640,2022,3,발달상권,2120158,녹두거리(대학동),CS100003,일식음식점,242858546,179570512.0,48187283.0,35325538.0,52972969.0,28921778.0,30592812.0,31757415.0,32830405.0,15356878.0,13321861.0,11831311.0,83363689.0,14503307.0,109861021.0,8198467.0,128180967.0,88252634.0,1778890.0,56458475.0,47172624.0,22497988.0,48126668.0,42177847.0,9
641,641,2022,3,발달상권,2120157,신림역(신림),CS100003,일식음식점,1128443629,749070708.0,379372921.0,146704684.0,114366578.0,152980618.0,143768201.0,191250627.0,195127149.0,184245772.0,14566812.0,24377.0,257932695.0,157653837.0,579207515.0,119058393.0,628288754.0,484103898.0,22239435.0,377762236.0,331696945.0,201710339.0,129175464.0,49808238.0,22
642,642,2022,3,발달상권,2120156,"총신대입구역(이수, 총신대)",CS100003,일식음식점,891249496,692611862.0,198637634.0,122312250.0,142640068.0,131769978.0,129285863.0,166603703.0,114391012.0,84246622.0,2520765.0,258101.0,231737615.0,101663346.0,366038596.0,189031073.0,489061335.0,252734318.0,19504799.0,166290760.0,177742442.0,131648654.0,151434442.0,95174559.0,22
643,643,2022,3,발달상권,2120154,장승배기역,CS100003,일식음식점,83549188,67219137.0,16330051.0,0.0,18714236.0,13635716.0,20600700.0,14268485.0,16330051.0,0.0,0.0,0.0,26676846.0,4926952.0,45942261.0,6003129.0,38820702.0,40158440.0,580558.0,9426878.0,12114934.0,20396293.0,22327523.0,14132956.0,*
644,644,2022,3,발달상권,2120153,노량진역(노량진),CS100003,일식음식점,211702113,177483404.0,28208399.0,34089825.0,31028530.0,36595951.0,36528083.0,39241015.0,22454553.0,5753846.0,0.0,3649183.0,111285065.0,24080691.0,60923018.0,6010310.0,102771993.0,84874663.0,8289307.0,70037851.0,36036817.0,18731097.0,44405708.0,10145876.0,82
645,645,2022,3,발달상권,2120152,신대방삼거리역,CS100003,일식음식점,466477705,298036990.0,168440715.0,55205638.0,57875506.0,55043788.0,52586581.0,77325477.0,102343890.0,66096825.0,16814384.0,0.0,32815876.0,7400901.0,229905803.0,179540741.0,321729691.0,136412868.0,557421.0,91025512.0,107370072.0,80169652.0,122686771.0,56333130.0,8
646,646,2022,3,발달상권,2120151,보라매공원,CS100003,일식음식점,3861781811,2441365700.0,1420416111.0,468967581.0,440765346.0,482906351.0,464555261.0,584171161.0,736294281.0,684121830.0,0.0,797344.0,1219854686.0,819485645.0,1506325085.0,315319051.0,2045214368.0,1394143341.0,43592714.0,601980074.0,826881658.0,955075852.0,603977582.0,407849829.0,26
647,647,2022,3,발달상권,2120149,여의도역(여의도),CS100003,일식음식점,11411527675,10339821945.0,1071705730.0,1741632390.0,2024988520.0,2259169912.0,2219857057.0,2094174066.0,787392098.0,284313632.0,33457690.0,11140954.0,4595436692.0,395567149.0,4114900902.0,2261024288.0,3549255421.0,2314060953.0,29496213.0,1370609542.0,2068975402.0,1212962835.0,816854029.0,364418356.0,78
648,648,2022,3,발달상권,2120148,국회의사당역(국회의사당),CS100003,일식음식점,4812130557,4187446710.0,624683847.0,729213373.0,810904653.0,873020552.0,820746155.0,953561977.0,445364473.0,179319374.0,26918982.0,10828378.0,1838758207.0,211595468.0,1690777009.0,1033252513.0,1744294147.0,1043512465.0,4182376.0,526822089.0,938590261.0,643962080.0,429889351.0,244360453.0,33
649,649,2022,3,발달상권,2120147,보라매역,CS100003,일식음식점,174403859,135159635.0,39244224.0,27009698.0,25242988.0,28023450.0,27925138.0,26958361.0,22507404.0,16736820.0,0.0,494301.0,65401159.0,18557319.0,61627061.0,28324019.0,106677226.0,46262222.0,862397.0,18816674.0,53274856.0,40093484.0,29339260.0,10552778.0,*
650,650,2022,3,발달상권,2120145,영등포역(영등포),CS100003,일식음식점,2975193009,1785901776.0,1189291233.0,362276827.0,308000758.0,320789549.0,338392722.0,456441920.0,598267690.0,591023543.0,0.0,299376.0,861676615.0,705344642.0,1287872246.0,120000130.0,1459127105.0,1495805545.0,42557081.0,896323128.0,954020499.0,585754789.0,330064218.0,146212936.0,29
651,651,2022,3,발달상권,2120144,영중로,CS100003,일식음식점,71324221,55312853.0,16011368.0,11097856.0,9118558.0,10640798.0,12800384.0,11655257.0,4905794.0,11105574.0,0.0,143348.0,25991113.0,1939052.0,38509212.0,4741496.0,35762455.0,22212251.0,154374.0,11145271.0,12421615.0,12405075.0,13231529.0,8616841.0,4
652,652,2022,3,발달상권,2120143,당산역,CS100003,일식음식점,372531618,315511851.0,57019767.0,52351936.0,48462480.0,73551023.0,67868909.0,73277503.0,48484349.0,8535418.0,495228.0,0.0,139270900.0,27893942.0,161641396.0,43230152.0,162710288.0,96433746.0,2467157.0,45487614.0,75229459.0,57797242.0,48424179.0,29738384.0,12
653,653,2022,3,발달상권,2120137,문래역(문래로데오거리),CS100003,일식음식점,570000000,486115484.0,83884516.0,80618640.0,97567199.0,106343030.0,104077180.0,97509435.0,55477007.0,28407509.0,2733603.0,716131.0,159801889.0,36073450.0,229709892.0,140965035.0,258308569.0,153311640.0,663502.0,50390687.0,101564565.0,101544677.0,81025019.0,76431759.0,6
654,654,2022,3,발달상권,2120136,영등포구청역,CS100003,일식음식점,490940694,428154472.0,62430049.0,64796916.0,96966596.0,84840277.0,94761871.0,86788812.0,62430049.0,0.0,0.0,356173.0,174431271.0,22231397.0,230241476.0,63680377.0,267639503.0,131440826.0,2541834.0,76796958.0,102080782.0,64687138.0,81046965.0,71926651.0,19
655,655,2022,3,발달상권,2120133,서울시흥동우체국(홈플러스시흥점),CS100003,일식음식점,114493203,74929911.0,39563292.0,17638196.0,2036917.0,16909789.0,19628599.0,18716410.0,21732677.0,17830615.0,0.0,902111.0,27223129.0,12977447.0,50234117.0,21119482.0,61720201.0,36434261.0,868522.0,20491363.0,27111276.0,21301824.0,16536469.0,11845010.0,5
656,656,2022,3,발달상권,2120132,독산동,CS100003,일식음식점,216985212,183751821.0,32218819.0,25417239.0,40260577.0,35476751.0,36237328.0,46359926.0,31287456.0,931363.0,0.0,577055.0,90980342.0,16407068.0,95825942.0,12180233.0,96958180.0,71462206.0,1014572.0,26420735.0,39045174.0,39129208.0,41047231.0,22778037.0,12
657,657,2022,3,발달상권,2120131,가산디지털단지,CS100003,일식음식점,4651423025,4153483721.0,497939304.0,615694179.0,786793863.0,846491534.0,946596650.0,957907495.0,293581460.0,204357844.0,3092839.0,6682169.0,2211975476.0,329869507.0,1455999719.0,643803315.0,1849659710.0,1230018853.0,7715433.0,690494051.0,997954061.0,751835585.0,476492156.0,155187282.0,42
658,658,2022,3,발달상권,2120130,구로디지털단지역,CS100003,일식음식점,1327027996,990475208.0,336552788.0,142948518.0,159406221.0,182009435.0,214857137.0,291253897.0,220563764.0,115989024.0,100631798.0,167962.0,103859012.0,63891251.0,466610790.0,591867183.0,753010002.0,352923298.0,795733.0,215462752.0,347767628.0,239929315.0,160622932.0,141354936.0,16
659,659,2022,3,발달상권,2120129,구로디지털단지,CS100003,일식음식점,1462525548,1142202413.0,320323135.0,202069761.0,205508750.0,235856304.0,238991253.0,259776345.0,159250500.0,161072635.0,68507.0,217379.0,760801005.0,164656269.0,483386466.0,53395922.0,674038863.0,466454583.0,7256217.0,302596341.0,365180612.0,244113282.0,163206145.0,58140850.0,24
660,660,2022,3,발달상권,2120128,신도림역,CS100003,일식음식점,395219496,293010939.0,102208557.0,63352648.0,40020687.0,61952211.0,63694953.0,63990440.0,54253963.0,47954594.0,0.0,2569897.0,218965125.0,69824211.0,101467241.0,2393022.0,199806386.0,147890820.0,2325393.0,61745162.0,100209344.0,74692970.0,54402747.0,54321592.0,13
661,661,2022,3,발달상권,2120127,구로구청,CS100003,일식음식점,500814851,439954801.0,60860050.0,83800350.0,92674025.0,74562070.0,82370089.0,106548267.0,50811658.0,10048392.0,0.0,543047.0,184907228.0,20844062.0,221726296.0,72794218.0,263762848.0,180486162.0,3105168.0,102115852.0,128100010.0,82582596.0,100445049.0,27900333.0,5
662,662,2022,3,발달상권,2120125,구로역,CS100003,일식음식점,230882043,221752419.0,8680252.0,35668503.0,50548905.0,46115231.0,45554462.0,43865318.0,8680252.0,0.0,0.0,449372.0,161077698.0,12440941.0,47880858.0,9033174.0,107640040.0,35604215.0,206814.0,8953190.0,11451319.0,24379518.0,46340196.0,51913219.0,6
663,663,2022,3,발달상권,2120124,개봉동 현대아파트,CS100003,일식음식점,25521620,20689818.0,4831802.0,1370446.0,2498128.0,4134832.0,5685392.0,7001020.0,4001703.0,830099.0,0.0,0.0,0.0,0.0,11590058.0,13931562.0,19139257.0,5677563.0,0.0,305414.0,6961867.0,8347974.0,8238338.0,963227.0,7
664,664,2022,3,발달상권,2120122,강서구청,CS100003,일식음식점,838076807,597942970.0,240133837.0,104365191.0,121154005.0,101530264.0,120975877.0,149917633.0,150636863.0,89496974.0,153299803.0,358261.0,70667716.0,21467872.0,244520992.0,347762163.0,489919338.0,262893539.0,3306662.0,159330808.0,257175671.0,147183619.0,115190495.0,70625622.0,26
665,665,2022,3,발달상권,2120121,까치산역,CS100003,일식음식점,138457500,96473403.0,41892237.0,20877734.0,17958628.0,19627418.0,19749898.0,18259725.0,20076511.0,21815726.0,0.0,91860.0,51742690.0,29062460.0,52543914.0,5016576.0,75646649.0,62718991.0,2550724.0,45091485.0,36933777.0,23572956.0,18042851.0,12173847.0,8
666,666,2022,3,발달상권,2120120,화곡역,CS100003,일식음식점,158201849,112409408.0,45792441.0,11648903.0,24176981.0,21503390.0,24327697.0,30752437.0,21066056.0,24726385.0,0.0,1069824.0,55760286.0,19121566.0,75062195.0,7187978.0,79797501.0,64675696.0,1071112.0,36593634.0,35845208.0,31641916.0,23382182.0,15939147.0,6
667,667,2022,3,발달상권,2120119,발산역(마곡),CS100003,일식음식점,1303225876,974169093.0,329056783.0,160122019.0,191508728.0,186606478.0,210683435.0,225248433.0,187418189.0,141638594.0,22585137.0,1272382.0,205361523.0,108948559.0,575973986.0,389084289.0,642604970.0,272080169.0,3411469.0,114394098.0,240370381.0,232649563.0,185385511.0,138474114.0,75
668,668,2022,3,발달상권,2120114,목동신시가지,CS100003,일식음식점,681408916,471771626.0,209428441.0,87268648.0,75829585.0,97325484.0,78127892.0,133220017.0,105330052.0,104098389.0,208849.0,72971.0,205207147.0,77981562.0,321725050.0,76213337.0,290008665.0,238112681.0,19247275.0,37210029.0,79811996.0,168687432.0,153832532.0,69332085.0,24
669,669,2022,3,발달상권,2120113,오목교역,CS100003,일식음식점,197506691,156601201.0,40905490.0,35679897.0,27979060.0,33088324.0,24286355.0,35567565.0,34810833.0,6094657.0,0.0,157939.0,66752036.0,17338625.0,99929037.0,13329054.0,94094206.0,47451936.0,1268533.0,20742098.0,34085735.0,39862448.0,30400015.0,15187308.0,15
670,670,2022,3,발달상권,2120112,등촌역,CS100003,일식음식점,220819112,174008218.0,46170965.0,34340522.0,23382103.0,35582561.0,36572665.0,44130367.0,34420291.0,11750674.0,2402079.0,0.0,49845880.0,14438943.0,122393428.0,31098853.0,109109782.0,78601636.0,639929.0,24252235.0,53247980.0,37743626.0,42457643.0,30009936.0,11
671,671,2022,3,발달상권,2120110,목동역 8번출구,CS100003,일식음식점,462902156,323256276.0,139574308.0,43362344.0,53563730.0,79502943.0,56253090.0,90574169.0,98801090.0,40773218.0,31369336.0,71572.0,42926229.0,27145171.0,182197565.0,179192283.0,301981502.0,113970620.0,2075600.0,72870031.0,103779836.0,102681959.0,96555917.0,37988777.0,11
672,672,2022,3,발달상권,2120109,서울남부지방법원,CS100003,일식음식점,215923721,144788321.0,71135400.0,28414744.0,27983242.0,30150413.0,26675855.0,31564067.0,41355305.0,29780095.0,0.0,0.0,80612347.0,15115459.0,107840138.0,12355777.0,102949286.0,90465475.0,334897.0,18538495.0,24434620.0,52459724.0,58154909.0,39492116.0,6
673,673,2022,3,발달상권,2120108,신정네거리역,CS100003,일식음식점,114729157,89640935.0,25088222.0,8790913.0,13000001.0,15574768.0,15700926.0,36574327.0,23585796.0,1502426.0,7225408.0,,367005.0,,41976180.0,65160564.0,60415509.0,51148231.0,818313.0,29932743.0,41708118.0,23994498.0,10069790.0,5040278.0,6
674,674,2022,3,발달상권,2120107,공덕역(공덕오거리),CS100003,일식음식점,569512896,512267309.0,57245587.0,71270446.0,90864418.0,92924537.0,120826577.0,136381331.0,47631813.0,9613774.0,0.0,0.0,161513239.0,12061834.0,223656955.0,172280868.0,202996779.0,83398963.0,198666.0,36999707.0,98843512.0,76783740.0,52680734.0,20889384.0,22
675,675,2022,3,발달상권,2120106,마포역,CS100003,일식음식점,728282435,617295462.0,110986973.0,107904716.0,106861879.0,128772624.0,144607090.0,129149153.0,67988350.0,42998623.0,0.0,1038011.0,316160115.0,60189687.0,290548230.0,60346392.0,256287665.0,224243655.0,939864.0,74176394.0,132295473.0,102721276.0,95355432.0,75042879.0,9
676,676,2022,3,발달상권,2120105,상수역(홍대),CS100003,일식음식점,1791887394,1186790723.0,605096671.0,204621684.0,215468568.0,218827654.0,256508136.0,291364681.0,324332435.0,280764236.0,95808782.0,351520.0,514501640.0,181686765.0,750684312.0,248854375.0,900387472.0,824864668.0,43812511.0,886330485.0,499102346.0,142231611.0,117572833.0,36202352.0,31
677,677,2022,3,발달상권,2120104,연남동(홍대),CS100003,일식음식점,4814142569,3123249562.0,1690893007.0,539809350.0,523679240.0,582666172.0,643497029.0,833597771.0,1038857722.0,652035285.0,160135843.0,4315073.0,976485809.0,530398012.0,2009273390.0,1133534442.0,2177787604.0,2155379922.0,71630181.0,1997325205.0,1204285557.0,491715432.0,397336772.0,170874382.0,82
678,678,2022,3,발달상권,2120103,홍대입구역(홍대),CS100003,일식음식점,6652993405,4227332739.0,2425660666.0,722316636.0,735043223.0,743815844.0,831812879.0,1194344157.0,1350897324.0,1074763342.0,399233710.0,1881191.0,897761057.0,536028193.0,2967655198.0,1850434056.0,3325560230.0,2884436413.0,126782535.0,2902651388.0,1995274581.0,613226740.0,439939318.0,132122077.0,110
