,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
393,4,발달상권,2120135,양평역,4,,,,,,,,,
394,4,전통시장,2130293,봉천중앙시장,2,,,,,,,,,
395,4,골목상권,2110967,역삼역 8번,3,,,,,,,,,
396,4,골목상권,2110185,용두초등학교,3,,,,,,,,,
397,4,전통시장,2130097,답십리 건축자재시장,2,,,,,,,,,
398,4,발달상권,2120140,문래동주민센터,11,1.0,2.0,,,,,,,
399,4,골목상권,2110613,신정네거리역 4번,2,,,,,,,,,
400,4,골목상권,2110688,오류지구대,5,1.0,,,,,,,,
401,4,골목상권,2110844,흑석2치안센터,2,1.0,,,,,,,,
402,4,골목상권,2110970,학동초등학교,1,,,,,,,,,
403,4,골목상권,2111019,한성백제역 3번,7,,,,,,,,,
404,4,전통시장,2130040,남평화시장,1,,,,,1.0,,,,
405,4,골목상권,2110362,우이천 계성교,14,,,,,,,,,
406,4,골목상권,2110771,대림역 11번,3,1.0,,,,,,,,
407,4,골목상권,2110984,포이초등학교(개포목련어린이공원),10,,,,,,,,,
408,4,골목상권,2110009,자하문터널,3,,,,,,,,,
409,4,전통시장,2130079,한아름시장,2,,,,,,,,,
410,4,골목상권,2110523,홍제성원아파트,2,,,,,,,,,
411,4,전통시장,2130252,영등포로타리지하도상점가,2,,,,,,,,,
412,4,골목상권,2110209,답십리 장령당공원,2,,,,,,,,,
413,4,전통시장,2130158,상계역전종합상가,4,,,,,,,,,
414,4,전통시장,2130127,석관시장,1,,,,,,,,,
415,4,골목상권,2110196,홍릉근린공원,3,,,,,,,,,
416,4,전통시장,2130116,동성타워프라자,2,1.0,,,,,,,,
417,4,골목상권,2110774,당산반도유보라팰리스아파트,2,,,,,,,,,
418,4,골목상권,2110993,개포지하차도 북측,2,,,,,,,,,
419,4,전통시장,2130232,독산동 맛나는거리상점가(독산동 맛나는거리),1,,,,,,,,,
420,4,골목상권,2111043,마천공원,2,,,,,,,,,
421,4,전통시장,2130114,유영시장,1,,,,,1.0,,,,
422,4,골목상권,2110445,덕산중학교,3,,,,,,,,,
423,4,골목상권,2110455,역촌노인복지관,21,2.0,2.0,,,,,,,
424,4,전통시장,2130168,연서시장,24,,1.0,,,1.0,,,,
425,4,골목상권,2110601,신월1동우편취급국,9,1.0,,,,,,,,
426,4,발달상권,2120122,강서구청,65,2.0,5.0,1.0,,,,,,
427,4,골목상권,2110675,화곡4동주민센터,11,2.0,,,,,,,,
428,4,골목상권,2110643,강서구다솔마을,6,,,,,,,,,
429,4,골목상권,2110651,화원중학교,11,,,,,,,,,
430,4,전통시장,2130229,남구로시장,29,3.0,,,,,,,,
431,4,발달상권,2120194,언주역(차병원),67,1.0,3.0,,,,11.0,,,
432,4,골목상권,2110713,구로보건소,27,2.0,,2.0,,,,,,
433,4,골목상권,2110716,구로나눔길,8,,,,,,,,,
434,4,발달상권,2120170,삼호가든사거리,41,2.0,4.0,,,,,,,
435,4,전통시장,2130262,상도도깨비 골목형상점가,8,,,,,,,,,
436,4,골목상권,2110838,상도1동주민센터앞,8,,,,,,,,,
437,4,발달상권,2120147,보라매역,50,3.0,1.0,,,,,,,
438,4,골목상권,2110031,창신역 1번,12,,,,,,,,,
439,4,발달상권,2120175,남부터미널역,79,2.0,7.0,,,,,,,
440,4,골목상권,2110936,더케이호텔(양재리본타워2단지아파트),5,,,,,,,,,
441,4,발달상권,2120207,선정릉역,72,4.0,4.0,1.0,,,,,,
442,4,발달상권,2120202,압구정로데오역(압구정로데오),77,1.0,4.0,,2.0,,,,,
443,4,발달상권,2120197,역삼역,172,2.0,25.0,,,,,,,
444,4,골목상권,2110905,방배노인종합복지관(이수중학교),4,,,,,1.0,,,,
445,4,골목상권,2110947,청계산입구역 2번(내곡동주민센터),4,,,,,,,,,
446,4,관광특구,1001495,잠실 관광특구,149,3.0,13.0,,,,,,,
447,4,발달상권,2120193,도산공원교차로,19,,4.0,,,,,,,
448,4,골목상권,2110540,망원나들목체육관,1,,,,,,,,,
449,4,발달상권,2120214,영동대교남단교차로,11,,1.0,,,,,,,
450,4,골목상권,2110389,한일병원,6,,,,,,,,,
451,4,발달상권,2120249,고덕역,60,1.0,5.0,,,,,,,
452,4,전통시장,2130146,쌍문시장(쌍문역골목시장),37,,3.0,,,,,,,
453,4,전통시장,2130314,풍납시장,21,1.0,,,,,,,,
454,4,발달상권,2120229,방이동먹자골목,50,1.0,1.0,,,,,,,
455,4,발달상권,2120241,거여역,49,,3.0,,,,,,,
456,4,골목상권,2111066,암사동성당(효정하나플러스아파트),6,,,1.0,,1.0,,,,
457,4,발달상권,2120238,방이역,46,1.0,3.0,,,,,,,
458,4,골목상권,2111079,둔촌고등학교(둔촌중학교),15,,1.0,,,,,,,
459,4,전통시장,2130322,고분다리전통시장,9,,,,,,,,,
460,4,골목상권,2111072,굽은다리역 1번(십자성마을),10,,,,,,,,,
461,4,전통시장,2130062,보광시장,4,,,,,,,,,
462,4,골목상권,2110033,창신역 4번,12,3.0,,,,,,,,
463,4,골목상권,2110113,응봉산,8,,,,,,,,,
464,4,발달상권,2120052,성수역,60,1.0,9.0,,,,,,,
465,4,골목상권,2110128,성원중학교,36,2.0,1.0,,,,,,,
466,4,골목상권,2110139,자양4동주민센터,25,4.0,,,,,,,,
467,4,골목상권,2110071,한강미주맨션아파트,16,,5.0,,,,,,,
468,4,골목상권,2110052,장충초등학교,15,,2.0,,,,,,,
469,4,골목상권,2110050,약수역 7번,17,1.0,,,,,,,,
470,4,발달상권,2120018,중림동,29,,2.0,1.0,,,,,,
471,4,골목상권,2110060,효창공원앞역 6번,12,1.0,,,,,,,,
472,4,골목상권,2110078,이촌동점보아파트,9,,,,,1.0,,,,
473,4,골목상권,2110086,이태원역 북측,3,3.0,,,,,,,,
474,4,골목상권,2110087,이태원엔틱가구거리,6,,,,,,,,,
475,4,발달상권,2120050,서울숲역,5,,,,,,,,,
476,4,골목상권,2110103,옥수터널,2,,,,,,,,,
477,4,전통시장,2130064,금남시장,17,,,,,,,,,
478,4,골목상권,2110161,중곡역 3번,22,1.0,1.0,,,,,,,
479,4,골목상권,2110170,동대부여고,7,,,,,,,,,
480,4,골목상권,2110171,중곡4동주민센터,8,1.0,,,,,,,,
481,4,골목상권,2110178,장로회신학대학교,3,,,,,,,,,
482,4,전통시장,2130076,능동로골목시장,4,,,,,,,,,
483,4,전통시장,2130106,중랑동부시장,20,,1.0,,,1.0,,,,
484,4,전통시장,2130138,수유프라자,2,,1.0,,,,,,,
485,4,골목상권,2110361,삼양사거리역 1번,19,,1.0,,,,,,,
486,4,골목상권,2110323,상월곡역 1번,14,,,2.0,,,,,,
487,4,골목상권,2110324,월곡역 4번,6,1.0,,,,,,,,
488,4,골목상권,2110288,동구여중,12,,,,,,,,,
489,4,골목상권,2110358,인수동 우편취급국,17,,,,,,,,,
490,4,골목상권,2110344,화계중학교,4,,,,,,,,,
491,4,골목상권,2110377,미아사거리역 3번,8,,,,,,,,,
492,4,골목상권,2110364,미아역 8번,19,,,1.0,,,,,,
493,4,골목상권,2110370,도봉세무서,12,3.0,,,,,,,,
494,4,골목상권,2110345,솔밭공원역 2번,17,,,,,,,,,
495,4,골목상권,2110342,국립재활원,7,,,,,,,,,
496,4,골목상권,2110528,서울여자간호대학교,10,1.0,,,,,,,,
497,4,골목상권,2110584,아현역 4번,18,1.0,,,,,,,,
498,4,골목상권,2110553,가좌역 2번,6,1.0,,,,,,,,
499,4,골목상권,2110545,마포구청역 1번,7,,,,,,,,,
500,4,골목상권,2110583,공덕래미안3차아파트,3,,,,,,,,,
501,4,골목상권,2110881,구립대학경로당(관악산샘말공원),15,1.0,,,,,,,,
502,4,골목상권,2110810,영신초등학교,25,,1.0,,,,,,,
503,4,발달상권,2120157,신림역(신림),147,,4.0,,,,,,,
504,4,발달상권,2120144,영중로,21,,2.0,,,,,,,
505,4,골목상권,2110873,당곡중학교,11,,,,,,,,,
506,4,골목상권,2110897,서울대입구역 8번,7,1.0,,,,,,,,
507,4,골목상권,2110902,사당역 4번,25,3.0,,,,,,,,
508,4,골목상권,2110877,신림역 8번,15,2.0,,,,,,,,
509,4,골목상권,2110857,미성동주민센터,20,1.0,1.0,,,,,,,
510,4,발달상권,2120223,휘문고교사거리,9,,,,,,,,,
511,4,전통시장,2130235,대명여울빛거리시장(대명시장),36,1.0,3.0,,,,,,,
512,4,골목상권,2110953,학동근린공원,1,,,,,,,,,
513,4,발달상권,2120171,서초3동사거리,39,5.0,2.0,,,,,,,
514,4,골목상권,2110415,수락산역 4번,47,1.0,1.0,,,,,,,
515,4,골목상권,2110416,노원초등학교,15,,,,,,,,,
516,4,골목상권,2110229,장평중학교,13,1.0,,,,,,,,
517,4,발달상권,2120085,은행사거리,50,,4.0,,,,,,,
518,4,골목상권,2111038,보인중학교,5,,,,,,,,,
519,4,골목상권,2110404,신창초등학교,36,,,,,1.0,,,,
520,4,골목상권,2110409,창동역 2번,8,1.0,,,,,,,,
521,4,골목상권,2110649,우장산역 1번,13,,,,,,,,,
522,4,골목상권,2110429,공릉동 국수거리,41,1.0,,,,1.0,,,,
523,4,골목상권,2110219,삼육보건대학교,16,1.0,,,,,,,,
524,4,골목상권,2110210,서울시립대,13,1.0,,,,,,,,
525,4,골목상권,2110490,녹번동근린공원,11,,,,,1.0,,,,
526,4,골목상권,2110438,경춘선숲길 우측,33,1.0,1.0,,,,,,,
527,4,골목상권,2111090,강일동주민센터,22,4.0,1.0,,,,,,,
528,4,골목상권,2110776,도신초등학교,13,,,,,1.0,,,,
529,4,골목상권,2110683,오류고등학교,5,,,,,,,,,
530,4,골목상권,2110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",13,,,,,,,,,
531,4,골목상권,2110999,윗방죽마을공원,10,,1.0,,,,,,,
532,4,전통시장,2130196,공덕시장,10,,,,,1.0,,,,
533,4,전통시장,2130266,만양로상점가,5,,,,,,,,,
534,4,발달상권,2120064,경희대학교(경희대),16,,1.0,,,,,,,
535,4,골목상권,2111000,대왕초등학교(세곡동사거리서남측),3,,,,,,,,,
536,4,골목상권,2111069,천호1동주민센터,9,2.0,,,,,,,,
537,4,골목상권,2111058,성내중학교,4,,,,,,,,,
538,4,골목상권,2111064,둔촌동역 4번,3,1.0,,,,,,,,
539,4,전통시장,2130096,동부시장,4,,,,,,,,,
540,4,전통시장,2130050,청평화시장,2,,,,,,,,,
541,4,전통시장,2130047,테크노상가(엘리시움),5,,,,,,,,,
542,4,전통시장,2130038,"평화시장(통일상가, 동화상가)",17,,3.0,,,,,,,
543,4,골목상권,2110076,삼각지역 14번,4,2.0,,,,,,,,
544,4,골목상권,2110127,성수1가1동주민센터,5,2.0,,,,,,,,
545,4,전통시장,2130105,장미제일시장(중화동제일시장),6,,,,,,,,,
546,4,골목상권,2110273,장스여성병원,22,,1.0,,,,,,,
547,4,골목상권,2110280,북정마을,13,,,,,,,,,
548,4,골목상권,2110380,강북문화정보도서관,6,,,,,,,,,
549,4,골목상권,2110510,홍연시장,6,,,,,,,,,
550,4,골목상권,2110561,상수역 4번,3,1.0,,,,,,,,
551,4,골목상권,2110522,홍제역 3번,7,,,,,,,,,
552,4,골목상권,2110551,성서초등학교,6,,,,,,,,,
553,4,골목상권,2110587,공덕동주민센터,4,1.0,,,,,,,,
554,4,골목상권,2110782,영등포시장역 4번,8,2.0,,,,,,,,
555,4,전통시장,2130283,신원시장,5,,,,,,,,,
556,4,골목상권,2110889,봉천역 6번,1,,,,,,,,,
557,4,골목상권,2110990,청담역 12번,4,,,,,,,,,
558,4,골목상권,2110699,덕의초등학교,13,,,,,,,,,
559,4,골목상권,2110706,그라운드 고척,9,,,,,,,,,
560,4,전통시장,2130087,경동광성상가(경동시장),8,1.0,,,,,,,,
561,4,전통시장,2130042,약수시장,10,,1.0,,,,,,,
562,4,골목상권,2110105,금동어린이공원,7,,,,,,,,,
563,4,전통시장,2130082,면곡골목시장,3,,,,,1.0,,,,
564,4,전통시장,2130074,영동교골목시장,1,,,,,,,,,
565,4,전통시장,2130124,번동시장,1,,,,,1.0,,,,
566,4,골목상권,2110773,당산역 13번,2,,,,,,,,,
567,4,전통시장,2130253,영신상가(제일상가),1,,,,,,,,,
568,4,전통시장,2130309,은마종합상점가,18,1.0,2.0,,,,,,,
569,4,전통시장,2130152,오!도봉거리 상점가,8,,,,,,,,,
570,4,전통시장,2130003,종각지하쇼핑센터,3,,,,,1.0,,,,
571,4,골목상권,2110422,노원역 9번,9,,,,,,,,,
572,4,전통시장,2130212,공항시장,6,1.0,,,,2.0,,,,
573,4,골목상권,2111017,송파나루역 3번,6,1.0,,,,,,,,
574,4,골목상권,2110279,신내역 2번,13,,,,,,,,,
575,4,전통시장,2130118,정릉골 골목형상점가,11,,,,,,,,,
576,4,전통시장,2130126,새석관시장,2,,,,,1.0,,,,
577,4,골목상권,2110734,금천파출소,3,,,,,,,,,
578,4,발달상권,2120174,논현역 5번,2,,,,,,,,,
579,4,골목상권,2110959,신구중학교,3,,,,,,,,,
580,4,전통시장,2130045,광희패션몰,1,,,,,1.0,,,,
581,4,골목상권,2110761,문래동남성맨션,3,,,,,,,,,
582,4,전통시장,2130220,등마루시장,1,,,,,,,,,
583,4,골목상권,2110921,서울프랑스학교,1,,,,,,,,,
584,4,전통시장,2130316,마천시장,1,,,,,,,,,
585,4,전통시장,2130178,이대 앞 스타트업 상점가,1,1.0,,,,,,,,
586,4,전통시장,2130092,청량리농수산물시장,3,,,,,,,,,
587,4,골목상권,2110120,서울숲카페거리,1,,,,,,,,,
588,4,골목상권,2110187,제기동역 6번,24,,1.0,,,,,,,
589,4,골목상권,2110612,신정역 5번,13,1.0,,,,,,,,
590,4,발달상권,2120045,남영동 먹자골목,31,3.0,3.0,,,,,,,
591,4,골목상권,2110486,은평구청,8,,,,,,,,,
592,4,골목상권,2110475,백련산해모로아파트,10,,,,,,,,,
593,4,골목상권,2110467,은평요양병원,21,,,,,,,,,
594,4,골목상권,2110454,선정중학교,5,1.0,,,,,,,,
595,4,골목상권,2110473,구산역 1번,18,1.0,,,,,,,,
596,4,발달상권,2120092,불광역,37,,1.0,,,,,,,
597,4,골목상권,2110695,개봉1동주민센터,25,2.0,1.0,,,,,,,
598,4,골목상권,2110228,장안근린공원,16,2.0,,,,,,,,
599,4,골목상권,2110617,등촌역 4번,9,,,,,,,,,
600,4,발달상권,2120113,오목교역,66,1.0,5.0,,,,,,,
601,4,골목상권,2110620,목동보건지소,22,1.0,1.0,,,,,,,
602,4,전통시장,2130199,신월3동 골목시장,2,,,,,,,,,
603,4,골목상권,2110600,신월7동주민센터,13,3.0,,,,,,,,
604,4,골목상권,2110630,공항시장역 1번,25,1.0,,,,,,,,
605,4,골목상권,2110671,등촌1동주민센터,12,1.0,,,,,,,,
606,4,전통시장,2130217,화곡본동시장,9,,,,,,,,,
607,4,골목상권,2110657,양천향교역 5번,13,1.0,1.0,,,,,,,
608,4,골목상권,2110638,신방화역 2번,32,,1.0,,,,,,,
609,4,골목상권,2110654,까치산역 4번,30,1.0,,,,,,,,
610,4,골목상권,2110714,구로4동주민센터,35,2.0,,,,1.0,,,,
611,4,발달상권,2120205,매봉역,23,1.0,1.0,,,,,,,
612,4,골목상권,2110729,가산동우체국,23,1.0,,,,,,,,
613,4,골목상권,2110744,독산동성당,20,2.0,,,,,,,,
614,4,골목상권,2110743,시흥초등학교(시흥1동우체국),15,2.0,,,,,,,,
615,4,전통시장,2130274,사당1동먹자골목상점가(사당1동먹자골목),16,,2.0,,,,,,,
616,4,골목상권,2110830,상도초등학교,11,2.0,,,,,,,,
617,4,골목상권,2110943,법제교육센터(버들어린이공원),7,,1.0,,,,,,,
618,4,발달상권,2120167,고속터미널(고속터미널역),78,1.0,8.0,,,,,,,
619,4,골목상권,2110933,한국상담대학원대학교,3,,,1.0,,,,,,
620,4,발달상권,2120162,방배동카페골목,21,,,,,,,,,
621,4,발달상권,2120213,삼성중앙역,41,2.0,3.0,,,,,,,
622,4,발달상권,2120178,신사역,167,2.0,7.0,,,,,,,
623,4,골목상권,2110907,방배초등학교,7,,,,,,,,,
624,4,골목상권,2110942,염곡동 구룡사(포이동성당),8,,,,,,,,,
625,4,골목상권,2110944,서울나래학교(염곡어린이공원),9,2.0,,,,1.0,,,,
626,4,골목상권,2110945,본마을노인복지센터(서초구립내곡도서관),7,,,,,,,,,
627,4,발달상권,2120200,학동사거리,78,1.0,4.0,,,,,,,
628,4,발달상권,2120149,여의도역(여의도),161,5.0,41.0,,,,,,,
629,4,전통시장,2130304,신사상가,7,,1.0,,,1.0,,,,
630,4,발달상권,2120208,청담사거리(청담동명품거리),93,5.0,7.0,1.0,,,,,,
631,4,전통시장,2130313,방이시장,33,,1.0,,,,,,,
632,4,발달상권,2120086,태릉입구역,24,1.0,1.0,,,,,,,
633,4,발달상권,2120017,동묘앞역(동묘),49,3.0,2.0,,,,,,,
634,4,발달상권,2120234,가락시장역,62,1.0,6.0,,,,,,,
635,4,골목상권,2110463,응암3동주민센터,17,1.0,,,,,,,,
636,4,발달상권,2120233,몽촌토성역,32,,2.0,,,,,,,
637,4,골목상권,2111046,마천역(마천초등학교),53,4.0,1.0,,,,,,,
638,4,골목상권,2111020,방이동고분군(방산고등학교),5,,,,,,,,,
639,4,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),15,2.0,,,,,,,,
640,4,골목상권,2111007,석촌고분역 4번,10,,,,,,,,,
641,4,골목상권,2111028,문현중학교(장지역 1번),11,,,,,,,,,
642,4,골목상권,2111003,삼전역 4번,25,1.0,2.0,,,,,,,
643,4,발달상권,2120244,암사역,58,1.0,4.0,,,,,,,
644,4,골목상권,2111067,강동구립성내도서관,8,1.0,,,,,,,,
645,4,발달상권,2120246,길동역,129,1.0,8.0,,,,,,,
646,4,골목상권,2110084,경리단길북측,24,2.0,1.0,,,,,,,
647,4,발달상권,2120046,이태원(이태원역),56,2.0,5.0,,,3.0,,,,
648,4,관광특구,1001492,명동 남대문 북창동 다동 무교동 관광특구,426,14.0,57.0,1.0,1.0,2.0,,,,
649,4,전통시장,2130027,명동지하쇼핑센터(소공동지하쇼핑센터),2,,,,,,,,,
650,4,골목상권,2110069,숙대입구,32,3.0,1.0,7.0,,,,,,
651,4,발달상권,2120044,삼각지역,30,1.0,1.0,,,,,,,
652,4,골목상권,2110062,한강로동땡땡거리(은행나무길),26,4.0,1.0,,,1.0,,,,
653,4,골목상권,2110110,상왕십리역 6번,9,,,,,,,,,
654,4,발달상권,2120048,금호역,44,,3.0,,,,,,,
655,4,발달상권,2120049,왕십리역(왕십리),70,3.0,1.0,,,,,,,
656,4,발달상권,2120001,서대문역,81,4.0,6.0,1.0,,,,,,
657,4,발달상권,2120026,을지로입구역,59,4.0,19.0,,,,,,,
658,4,발달상권,2120028,명동(명동거리),166,4.0,13.0,1.0,,,,,,
659,4,발달상권,2120030,중부경찰서(영화인의거리),40,4.0,5.0,,,,,,,
660,4,발달상권,2120032,충무로역,73,3.0,5.0,1.0,,,,,,
661,4,발달상권,2120033,을지로4가역,28,,2.0,,,,,,,
662,4,전통시장,2130041,신평화패션타운(청계6가 지하도상가),3,,1.0,,,,,,,
663,4,발달상권,2120038,약수역,80,3.0,3.0,,,,,,,
664,4,골목상권,2110119,마장지하차도,1,,,,,,,,,
665,4,골목상권,2110265,망우역 1번,20,1.0,,,,,,,,
666,4,골목상권,2110129,성원어린이공원,2,,,,,,,,,
667,4,골목상권,2110132,성수2가3동주민센터,7,1.0,,,,,,,,
668,4,전통시장,2130072,성동용답상가시장,26,1.0,1.0,,,,,,,
669,4,골목상권,2110837,숭실대입구역 1번,31,1.0,1.0,,,,,,,
670,4,전통시장,2130067,왕십리도선동상점가,35,,1.0,,,,,,,
671,4,골목상권,2110150,중곡1동 마을마당,7,,,,,,,,,
672,4,발달상권,2120008,인사동,50,1.0,4.0,,,,,,,
673,4,발달상권,2120072,성신여대,94,,5.0,2.0,,,,,,
674,4,골목상권,2110314,종암경찰서,33,3.0,,,,,,,,
675,4,골목상권,2110264,면목역 2번,32,2.0,,,,2.0,,,,
676,4,골목상권,2110263,면목역 1번,17,,,,,3.0,,,,
677,4,골목상권,2110269,용마문화복지센터,11,,,,,,,,,
678,4,골목상권,2110302,보문역 8번,18,,1.0,,,,,,,
679,4,골목상권,2110298,솔숲어린이공원,5,1.0,,,,,,,,
680,4,발달상권,2120095,홍제역,98,4.0,2.0,,,,,,,
681,4,골목상권,2110294,서경대학교,24,2.0,1.0,1.0,,,,,,
682,4,골목상권,2110283,성북초등학교앞,7,,1.0,,,,,,,
683,4,발달상권,2120076,수유역,189,3.0,8.0,,,,24.0,,,
684,4,골목상권,2110360,수유초등학교,23,1.0,,,,,,,,
685,4,골목상권,2110537,충정로현대아파트,18,1.0,1.0,1.0,,,,,,
686,4,전통시장,2130143,방천골목시장,6,,,,,,,,,
687,4,전통시장,2130129,장미원골목시장,8,1.0,1.0,,,,,,,
688,4,발달상권,2120103,홍대입구역(홍대),91,3.0,6.0,,,,,,,
689,4,골목상권,2110516,정원여중,10,,,,,,,,,
690,4,골목상권,2110503,명지대학교교회,29,,1.0,2.0,,,,,,
691,4,발달상권,2120148,국회의사당역(국회의사당),70,2.0,16.0,,,,,,,
692,4,골목상권,2110582,이대역 5번,16,,,,,,,,,
693,4,골목상권,2110576,대흥역 3번,11,,1.0,,,,,,,
694,4,골목상권,2110560,마포FM,9,,1.0,,,,,,,
695,4,발달상권,2120158,녹두거리(대학동),41,1.0,2.0,,,,,,,
696,4,발달상권,2120138,당산2동(영등포우체국),22,3.0,2.0,,,,,,,
697,4,골목상권,2110817,대방역 4번,10,1.0,,,,,,,,
698,4,골목상권,2110762,선유도역 1번,51,4.0,3.0,,,,,,,
699,4,전통시장,2130241,선유도역 골목형상점가,14,2.0,1.0,,,,,,,
700,4,골목상권,2110760,선유도역 6번,22,2.0,1.0,,,,,,,
701,4,발달상권,2120145,영등포역(영등포),200,4.0,11.0,1.0,,,30.0,,,
