기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,4,전통시장,2130065,무학봉상점가,CS100005,제과점,29434,21195,8239,3565,3615,4645,4301,5069,5150,3089,,4644,7483,6512,8170,2625,10653,18023,787,6553,5342,5574,6372,4048,4
2022,4,전통시장,2130064,금남시장,CS100005,제과점,2870,1973,897,403,454,398,343,375,510,387,,193,946,1090,641,,1216,1654,11,150,502,852,738,617,*
2022,4,전통시장,2130060,신흥시장,CS100005,제과점,11022,6838,4184,1068,1416,1347,1469,1538,2314,1870,12,2107,2246,3077,2786,794,4094,6661,82,2744,3053,1879,1668,1329,*
2022,4,전통시장,2130059,후암시장,CS100005,제과점,25633,16757,8876,3597,3192,3432,2877,3659,4588,4288,225,5277,4362,4827,7735,3207,10463,13895,75,3492,4977,6237,5667,3912,*
2022,4,전통시장,2130058,이촌종합시장,CS100005,제과점,3371,2131,1240,364,404,487,425,451,620,620,,278,836,732,768,137,790,1961,15,601,619,719,610,187,*
2022,4,전통시장,2130056,용산용문시장,CS100005,제과점,3620,2375,1245,430,444,445,448,608,729,516,4,429,720,895,1254,318,1485,1966,36,523,577,766,877,674,3
2022,4,전통시장,2130053,백학시장,CS100005,제과점,22115,15647,6468,3106,3243,3097,2882,3319,3721,2747,4,4193,4480,4460,6687,2291,9067,12397,178,2730,4397,4072,5806,4278,3
2022,4,전통시장,2130051,동화동 골목형상점가,CS100005,제과점,29203,21441,7762,4099,4372,4195,4283,4492,4481,3281,,5756,6410,5951,8841,2245,11816,15785,110,3466,5821,6214,7272,4719,4
2022,4,전통시장,2130042,약수시장,CS100005,제과점,20069,13610,6459,2584,2620,2846,2750,2810,3368,3091,165,2284,4433,4949,6508,1730,9408,10266,25,1666,3499,3974,5684,4827,*
2022,4,전통시장,2130038,"평화시장(통일상가, 동화상가)",CS100005,제과점,31195,19764,11431,3723,3324,3902,4045,4770,7005,4426,,968,9199,9823,9199,2006,11873,17635,652,8115,8887,6307,3900,1650,9
2022,4,전통시장,2130024,남대문시장(자유상가),CS100005,제과점,39428,33865,5563,6227,6790,6642,7085,7121,5387,176,,12494,13895,9965,2883,191,12231,26566,192,3458,8506,7773,7831,11040,5
2022,4,전통시장,2130015,창신골목시장,CS100005,제과점,1721,1195,526,130,407,201,168,289,291,235,10,46,386,376,698,205,973,706,13,307,272,225,518,343,*
